design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro80_q0.85_L16W_r1.00_th120_k0.25,80.0,0.85,68.0,64.0,16.0,1.0,68.0,120.0,120.0,3.676470588235294,3.125,0.25,0.25,34.80626781401935,38.276042080033534,38.276042080033534,3.469774266014184,-1.3777404709639172,-1.9189860996807178,6.766429613004554,15.185243831207227,11.065783448872208,11.89996976375534,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th120_k0.50,80.0,0.85,68.0,64.0,16.0,1.0,68.0,120.0,120.0,7.352941176470588,6.25,0.5,0.5,31.4055325199017,34.78854228940932,34.78854228940932,3.38300976950762,-1.4644864834829796,-1.9189860996807178,6.766429613004554,14.582965049496366,12.202418020108494,13.077904245622815,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th120_k0.75,80.0,0.85,68.0,64.0,16.0,1.0,68.0,120.0,120.0,11.02941176470588,9.375,0.75,0.75,28.004797225784056,31.301042498785115,31.301042498785115,3.296245273001059,-1.5512324960020474,-1.9189860996807178,6.766429613004554,13.980686267784906,13.54615392206498,14.45890924854972,0.0,0.0,0.1288497556576413,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th135_k0.00,80.0,0.85,68.0,64.0,16.0,1.0,68.0,135.0,135.0,0.0,0.0,0.0,0.0,40.759391140203824,45.95696303252266,45.95696303252266,5.197571892318834,-0.8540773426709171,-1.2350643414575853,7.286695917266568,21.82478210642232,9.449318388553248,9.835023038425936,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th135_k0.25,80.0,0.85,68.0,64.0,16.0,1.0,68.0,135.0,135.0,3.676470588235294,3.125,0.25,0.25,37.35865584608618,42.26507227457938,42.26507227457938,4.906416428493202,-1.1452277425582218,-1.2350643414575853,7.286695917266568,20.474230180650093,10.32183240468528,10.749582831329318,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th135_k0.50,80.0,0.85,68.0,64.0,16.0,1.0,68.0,135.0,135.0,7.352941176470588,6.25,0.5,0.5,33.95792055196853,38.573181516636105,38.573181516636105,4.615260964667577,-1.436378142445525,-1.2350643414575853,7.286695917266568,19.123678254878023,11.332574095743077,11.807595135754692,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th135_k0.75,80.0,0.85,68.0,64.0,16.0,1.0,68.0,135.0,135.0,11.02941176470588,9.375,0.75,0.75,30.557185257850882,34.88129075869283,34.88129075869283,4.324105500841945,-1.7275285423328295,-1.2350643414575853,7.286695917266568,17.77312632910595,12.516196807665532,13.044158377502908,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th150_k0.00,80.0,0.85,68.0,64.0,16.0,1.0,68.0,150.0,150.0,0.0,0.0,0.0,0.0,42.6143746892236,49.257284497424784,49.257284497424784,6.642909808201182,-0.42735531261433857,-0.6045899547609944,7.674950241422954,26.81517153696267,9.022126757663694,9.117185716790168,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th150_k0.25,80.0,0.85,68.0,64.0,16.0,1.0,68.0,150.0,150.0,3.676470588235294,3.125,0.25,0.25,39.21363939510596,45.39462556818869,45.39462556818869,6.180986173082729,-0.8892933412243559,-0.6045899547609944,7.674950241422954,24.890476026657826,9.830590152088803,9.96619562106908,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th150_k0.50,80.0,0.85,68.0,64.0,16.0,1.0,68.0,150.0,150.0,7.352941176470588,6.25,0.5,0.5,35.812904100988305,41.531966638952596,41.531966638952596,5.719062537964291,-1.3512313698343708,-0.6045899547609944,7.674950241422954,22.965780516353554,10.762273135137647,10.947288113532158,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th150_k0.75,80.0,0.85,68.0,64.0,16.0,1.0,68.0,150.0,150.0,11.02941176470588,9.375,0.75,0.75,32.41216880687066,37.6693077097165,37.6693077097165,5.257138902845838,-1.8131693984443864,-0.6045899547609944,7.674950241422954,21.041085006047673,11.846640606651473,12.092252012751203,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th165_k0.00,80.0,0.85,68.0,64.0,16.0,1.0,68.0,165.0,165.0,0.0,0.0,0.0,0.0,43.740214472373985,51.38010167195294,51.38010167195294,7.639887199578958,-0.11486309711447175,-0.1602151058852576,7.915167068995732,30.102619469574865,8.777651720932713,8.697886592854356,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th165_k0.25,80.0,0.85,68.0,64.0,16.0,1.0,68.0,165.0,165.0,3.676470588235294,3.125,0.25,0.25,40.33947917825634,47.40323444717133,47.40323444717133,7.0637552689149885,-0.691027089150624,-0.1602151058852576,7.915167068995732,27.81701573046241,9.550516185931837,9.509891513423025,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th165_k0.50,80.0,0.85,68.0,64.0,16.0,1.0,68.0,165.0,165.0,7.352941176470588,6.25,0.5,0.5,36.93874388413869,43.42636722238972,43.42636722238972,6.4876233382510335,-1.2671910811867733,-0.1602151058852576,7.915167068995732,25.531411991350627,10.438549741669544,10.447833187569385,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th165_k0.75,80.0,0.85,68.0,64.0,16.0,1.0,68.0,165.0,165.0,11.02941176470588,9.375,0.75,0.75,33.53800859002104,39.4494999976081,39.4494999976081,5.911491407587057,-1.8433550732229218,-0.1602151058852576,7.915167068995732,23.245808252237893,11.468548040119497,11.541784374814698,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th170_k0.00,80.0,0.85,68.0,64.0,16.0,1.0,68.0,170.0,170.0,0.0,0.0,0.0,0.0,43.94976609228289,51.786094923710344,51.786094923710344,7.836328831427451,-0.051745711769655305,-0.07198141081168966,7.960281464667128,30.73661655331268,8.733309473635597,8.621124325187202,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th170_k0.25,80.0,0.85,68.0,64.0,16.0,1.0,68.0,170.0,170.0,3.676470588235294,3.125,0.25,0.25,40.54903079816525,47.78700839537414,47.78700839537414,7.237977597208889,-0.6501329027988269,-0.07198141081168966,7.960281464667128,28.382799721428533,9.499798926750534,9.426452097976705,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th170_k0.50,80.0,0.85,68.0,64.0,16.0,1.0,68.0,170.0,170.0,7.352941176470588,6.25,0.5,0.5,37.148295504047596,43.787921867037944,43.787921867037944,6.639626362990349,-1.2485200938280039,-0.07198141081168966,7.960281464667128,26.02898288954433,10.380037889926404,10.356629052090195,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L16W_r1.00_th170_k0.75,80.0,0.85,68.0,64.0,16.0,1.0,68.0,170.0,170.0,11.02941176470588,9.375,0.75,0.75,33.74756020992995,39.78883533870174,39.78883533870174,6.041275128771787,-1.8469072848571717,-0.07198141081168966,7.960281464667128,23.675166057660185,11.400359790523808,11.441429988730736,0.0,0.0,0.0,nan,2.0,14.391548445760332,57.566193783041335,0.7058823529411764,0.6179523712599226,0.41795237125992263
Ro80_q0.85_L20W_r0.60_th120_k0.00,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,120.0,120.0,0.0,0.0,0.0,0.0,63.67833851356166,78.93884790557924,78.93884790557924,15.260509392017575,-8.720406506275047,-13.645718909296711,37.62058910558248,58.48136217589419,9.54659114389121,11.953543750925954,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th120_k0.25,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,120.0,120.0,3.676470588235294,3.125,0.25,0.25,60.27760321944402,75.65387029210757,75.65387029210757,15.376267072663552,-8.603951119260012,-13.645718909296711,37.62058910558248,57.14237301732574,10.199209454385759,12.634944469686065,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th120_k0.50,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,120.0,120.0,7.352941176470588,6.25,0.5,0.5,56.876867925326366,72.36889267863589,72.36889267863589,15.492024753309522,-8.487495732244977,-13.645718909296711,37.62058910558248,55.803383858757535,10.92276325919137,13.376253730186267,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th120_k0.75,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,120.0,120.0,11.02941176470588,9.375,0.75,0.75,53.47613263120872,69.08391506516423,69.08391506516423,15.607782433955514,-8.371040345229941,-13.645718909296711,37.62058910558248,54.46439470018999,11.728599985615997,14.185007625341193,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th135_k0.00,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,135.0,135.0,0.0,0.0,0.0,0.0,67.93231856700636,93.24474205948135,93.24474205948135,25.31242349247499,-6.644007677311011,-9.513734693327516,41.46612318780483,80.83816763609671,8.81595147228592,9.541582458696839,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th135_k0.25,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,135.0,135.0,3.676470588235294,3.125,0.25,0.25,64.53158327288871,89.24131136246982,89.24131136246982,24.709728089581105,-7.246201935856584,-9.513734693327516,41.46612318780483,77.83690388459256,9.392840054953226,10.138204127469178,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th135_k0.50,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,135.0,135.0,7.352941176470588,6.25,0.5,0.5,61.130847978771065,85.23788066545829,85.23788066545829,24.107032686687226,-7.8483961944021585,-9.513734693327516,41.46612318780483,74.83564013308808,10.029198822494136,10.79160327261799,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th135_k0.75,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,135.0,135.0,11.02941176470588,9.375,0.75,0.75,57.73011268465342,81.23444996844675,81.23444996844675,23.504337283793333,-8.45059045294773,-9.513734693327516,41.46612318780483,71.83437638158533,10.733974147432958,11.509434240736592,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th150_k0.00,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,150.0,150.0,0.0,0.0,0.0,0.0,71.02395781537267,106.80943708264194,106.80943708264194,35.78547926726927,-3.7742271628619126,-4.998759323676852,44.561172724302224,99.3159658940279,8.336794027287073,7.862213074301767,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th150_k0.25,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,150.0,150.0,3.676470588235294,3.125,0.25,0.25,67.62322252125503,102.05610634824478,102.05610634824478,34.43288382698975,-5.126988104866298,-4.998759323676852,44.561172724302224,95.03949654836025,8.866134092966755,8.39766351769468,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th150_k0.50,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,150.0,150.0,7.352941176470588,6.25,0.5,0.5,64.22248722713738,97.30277561384761,97.30277561384761,33.08028838671024,-6.4797490468706815,-4.998759323676852,44.561172724302224,90.7630272026932,9.448099473824682,8.988087554967036,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th150_k0.75,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,150.0,150.0,11.02941176470588,9.375,0.75,0.75,60.82175193301973,92.54944487945046,92.54944487945046,31.72769294643073,-7.832509988875064,-4.998759323676852,44.561172724302224,86.48655785702559,10.09028220962447,9.641424554029951,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th165_k0.00,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,165.0,165.0,0.0,0.0,0.0,0.0,72.90035745395663,116.98161220756444,116.98161220756444,44.08125475360781,-1.1101278643344719,-1.3921616242565436,46.59555866937572,111.48710653413805,8.06488536860358,6.871317661661715,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th165_k0.25,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,165.0,165.0,3.676470588235294,3.125,0.25,0.25,69.49962215983899,111.62789973798792,111.62789973798792,42.128277578148925,-3.0641898146970377,-1.3921616242565436,46.59555866937572,106.40916402958506,8.567989599717327,7.368670409071682,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th165_k0.50,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,165.0,165.0,7.352941176470588,6.25,0.5,0.5,66.09888686572134,106.27418726841141,106.27418726841141,40.17530040269007,-5.018251765059608,-1.3921616242565436,46.59555866937572,101.33122152503203,9.120062621994515,7.919981089157648,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th165_k0.75,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,165.0,165.0,11.02941176470588,9.375,0.75,0.75,62.69815157160369,100.92047479883489,100.92047479883489,38.2223232272312,-6.972313715422173,-1.3921616242565436,46.59555866937572,96.2532790204792,9.727998795921872,8.533449726194233,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th170_k0.00,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,170.0,170.0,0.0,0.0,0.0,0.0,73.24961015380482,119.08348389055018,119.08348389055018,45.83387373674536,-0.5092386696053776,-0.6317017290066229,46.98928628520733,113.83424298306608,8.015750317098801,6.689271924935134,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th170_k0.25,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,170.0,170.0,3.676470588235294,3.125,0.25,0.25,69.84887485968717,113.60202413873907,113.60202413873907,43.7531492790519,-2.591290724829138,-0.6317017290066229,46.98928628520733,108.60483052173613,8.514171385356825,7.179387534750307,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th170_k0.50,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,170.0,170.0,7.352941176470588,6.25,0.5,0.5,66.44813956556952,108.12056438692795,108.12056438692795,41.67242482135843,-4.673342780052894,-0.6317017290066229,46.98928628520733,103.37541806040697,9.060917693369259,7.723270865949855,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.60_th170_k0.75,80.0,0.85,68.0,80.0,20.0,0.6,40.800000000000004,170.0,170.0,11.02941176470588,9.375,0.75,0.75,63.04740427145188,102.63910463511682,102.63910463511682,39.59170036366494,-6.755394835276649,-0.6317017290066229,46.98928628520733,98.14600559907704,9.662762736499403,8.32917803809748,0.0,0.0,0.0,nan,1.0345870530653136,6.207522318391883,24.83008927356753,0.3176470588235294,0.20773458172196207,0.007734581721962064
Ro80_q0.85_L20W_r0.80_th120_k0.00,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,120.0,120.0,0.0,0.0,0.0,0.0,47.758753885171245,53.490876087766985,53.490876087766985,5.73212220259574,-2.240119359026437,-3.336530644445088,11.308498561560555,24.66854019901032,9.981550317697286,10.942348697485256,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th120_k0.25,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,120.0,120.0,3.676470588235294,3.125,0.25,0.25,44.3580185910536,50.00094815184532,50.00094815184532,5.642929560791721,-2.3292673614618162,-3.336530644445088,11.308498561560555,23.915645100644007,10.809918534084709,11.807132063824538,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th120_k0.50,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,120.0,120.0,7.352941176470588,6.25,0.5,0.5,40.95728329693595,46.511020215923644,46.511020215923644,5.5537369189876955,-2.4184153638971937,-3.336530644445088,11.308498561560555,23.162750002277924,11.752775790107012,12.783719936802257,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th120_k0.75,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,120.0,120.0,11.02941176470588,9.375,0.75,0.75,37.556548002818296,43.021092280001966,43.021092280001966,5.46454427718367,-2.507563366332573,-3.336530644445088,11.308498561560555,22.40985490391202,12.834446553363101,13.893970318604916,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th135_k0.00,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,135.0,135.0,0.0,0.0,0.0,0.0,50.949238925254775,59.484812141967446,59.484812141967446,8.53557321671267,-1.5117999955780295,-2.1705292522683406,12.217827076342882,34.1015542531903,9.291567081126026,9.669624447785292,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th135_k0.25,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,135.0,135.0,3.676470588235294,3.125,0.25,0.25,47.54850363113713,55.716122714506234,55.716122714506234,8.167619083369104,-1.8797388136729527,-2.1705292522683406,12.217827076342882,32.41336171453112,10.029820701430534,10.441204100390115,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th135_k0.50,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,135.0,135.0,7.352941176470588,6.25,0.5,0.5,44.14776833701948,51.94743328704502,51.94743328704502,7.799664950025544,-2.247677631767872,-2.1705292522683406,12.217827076342882,30.725169175871788,10.86467091956405,11.312215480186298,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
Ro80_q0.85_L20W_r0.80_th135_k0.75,80.0,0.85,68.0,80.0,20.0,0.8,54.400000000000006,135.0,135.0,11.02941176470588,9.375,0.75,0.75,40.74703304290183,48.17874385958381,48.17874385958381,7.431710816681978,-2.6156164498627974,-2.1705292522683406,12.217827076342882,29.036976637212454,11.815340123284145,12.301829949127322,0.0,0.0,0.0,nan,1.821578477076447,10.929470862458682,43.71788344983474,0.5647058823529412,0.45479340525137385,0.25479340525137384
