episode,avalanche_id,event_number,q_over_b,start_time_s,end_time_s,duration_s,recovery_steps,affinity_start_Pa,affinity_min_Pa,affinity_end_Pa,LEFT_sigma_local_Pa_start,LEFT_sigma_local_Pa_end,delta_LEFT_sigma_local_Pa,RIGHT_sigma_local_Pa_start,RIGHT_sigma_local_Pa_end,delta_RIGHT_sigma_local_Pa,V_center_m3_start,V_center_m3_end,delta_V_center_m3,center_span_m_start,center_span_m_end,delta_center_span_m,LEFT_TJ_radius_m_start,LEFT_TJ_radius_m_end,delta_LEFT_TJ_radius_m,RIGHT_TJ_radius_m_start,RIGHT_TJ_radius_m_end,delta_RIGHT_TJ_radius_m,LEFT_neck_radius_m_start,LEFT_neck_radius_m_end,delta_LEFT_neck_radius_m,RIGHT_neck_radius_m_start,RIGHT_neck_radius_m_end,delta_RIGHT_neck_radius_m,GB_LEFT_m_start,GB_LEFT_m_end,delta_GB_LEFT_m,GB_RIGHT_m_start,GB_RIGHT_m_end,delta_GB_RIGHT_m,centroid_strain_start,centroid_strain_end,delta_centroid_strain,quota_strain_start,quota_strain_end,delta_quota_strain,energy_J_start,energy_J_end,delta_energy_J
962,2,12,0.16500000000000004,5341.2519863599455,5341.252375858525,0.000389498579352221,1,23214.95998645574,23214.95998645574,53064.650951869786,6865095.600082511,6872602.858557102,7507.258474591188,23602665.172916025,23594933.090983033,-7732.081932991743,1.9527001161801755e-21,1.952699574416022e-21,-5.417641535414402e-28,3.248707946682728e-08,3.24870724985626e-08,-6.968264678709043e-15,1.3854668197417493e-07,1.385435823001402e-07,-3.0996740347447653e-12,1.359747144077068e-07,1.3597528161563314e-07,5.672079263313157e-13,1.3854668197417493e-07,1.385435823001402e-07,-3.0996740347447653e-12,1.359747144077068e-07,1.3597528161563314e-07,5.672079263313157e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6087085226534397e-08,1.608707825826971e-08,-6.9682646853264875e-15,-0.0008441625438144751,-0.0008444254624704328,-2.6291865595773345e-07,0.01735100952818605,0.01735100952818605,0.0,3.6322888580418046e-13,3.6322640589588355e-13,-2.4799082969092682e-18
963,2,12,0.16750000000000004,5344.396028672462,5344.396807669621,0.000778997158704442,2,3652.8123766705394,3652.8123766705394,46689.18976803869,6876446.37259048,6886251.827729749,9805.45513926819,23605153.922315456,23587963.34545131,-17190.576864145696,1.9527008112298757e-21,1.9526997546768517e-21,-1.0565530239759168e-27,3.2487018476987127e-08,3.2487004886222144e-08,-1.3590764982782388e-14,1.3854831624787052e-07,1.3854195056857563e-07,-6.36567929488771e-12,1.3597505148314293e-07,1.3597615740911356e-07,1.1059259706325005e-12,1.3854831624787052e-07,1.3854195056857563e-07,-6.36567929488771e-12,1.3597505148314293e-07,1.3597615740911356e-07,1.1059259706325005e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6087024236694243e-08,1.6087010645929257e-08,-1.359076498609111e-14,-0.0008441839723294375,-0.0008447120877190795,-5.281153896419255e-07,0.017354894662428816,0.017354894662428816,0.0,3.632309131735194e-13,3.632259553880097e-13,-4.957785509733114e-18
964,2,12,0.16875000000000004,5344.997931917348,5344.9983214159265,0.0003894985784427263,1,20511.432197473943,20511.432197473943,49724.28350804001,6888341.796675775,6895596.1844945215,7254.387818746269,23593107.625726484,23585297.363743596,-7810.261982887983,1.9527003725750747e-21,1.952699818162027e-21,-5.544130475260058e-28,3.248697785566904e-08,3.24869709219751e-08,-6.93369393555681e-15,1.3854431853400868e-07,1.385412223438639e-07,-3.0961901447693303e-12,1.3597604379785376e-07,1.3597660782742607e-07,5.640295723102022e-13,1.3854431853400868e-07,1.385412223438639e-07,-3.0961901447693303e-12,1.3597604379785376e-07,1.3597660782742607e-07,5.640295723102022e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.608698361537615e-08,1.608697668168222e-08,-6.933693932248087e-15,-0.0008445913079215828,-0.0008448531200759835,-2.6181215440068684e-07,0.017356837229550198,0.017356837229550198,0.0,3.6322820678317994e-13,3.6322573289278597e-13,-2.473890393970851e-18
965,2,12,0.17125000000000004,5381.982153156961,5381.98293215412,0.000778997158704442,2,237.4125194326043,237.4125194326043,42663.4875266701,6899409.59471022,6908962.424705713,9552.829995493405,23595527.320272833,23578269.92893241,-17257.391340423375,1.952701054886983e-21,1.9526999723778473e-21,-1.0825091358012825e-27,3.2486916901267095e-08,3.2486903364513373e-08,-1.3536753721759926e-14,1.3854595492989497e-07,1.3853960215055712e-07,-6.352779337849014e-12,1.35976377684959e-07,1.359774785048053e-07,1.1008198463063878e-12,1.3854595492989497e-07,1.3853960215055712e-07,-6.352779337849014e-12,1.35976377684959e-07,1.359774785048053e-07,1.1008198463063878e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086922660974205e-08,1.6086909124220483e-08,-1.3536753721759926e-14,-0.0008446116200442333,-0.0008451374682503232,-5.258482060899183e-07,0.017360722363792963,0.017360722363792963,0.0,3.6323023657291324e-13,3.6322529070294715e-13,-4.945869966092555e-18
966,2,12,0.17250000000000004,5382.707717361967,5382.708106860547,0.000389498579352221,1,16348.474827624857,16348.474827624857,45419.2392751053,6910999.829437408,6918192.218883757,7192.389446348883,23583413.461004455,23575598.8547156,-7814.606288854033,1.9527005902149866e-21,1.9527000226212297e-21,-5.6759375697205854e-28,3.248687633369899e-08,3.2486869423845956e-08,-6.90985303520348e-15,1.3854196944218417e-07,1.3853888099484815e-07,-3.0884473360244696e-12,1.3597736488690887e-07,1.3597792661462262e-07,5.617277137421661e-13,1.3854196944218417e-07,1.3853888099484815e-07,-3.0884473360244696e-12,1.3597736488690887e-07,1.3597792661462262e-07,5.617277137421661e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086882093406104e-08,1.608687518355307e-08,-6.90985303520348e-15,-0.0008450166784954583,-0.000845277343468176,-2.606649727177057e-07,0.017362664930914345,0.017362664930914345,0.0,3.632275403734125e-13,3.632250723720517e-13,-2.4680013608140362e-18
967,2,12,0.17375000000000004,5383.345413038666,5383.345802537246,0.000389498579352221,1,19091.9449230358,19091.9449230358,45398.66169065982,6920221.8306431025,6926243.877135444,6022.046492341906,23580740.82806824,23572649.668297224,-8091.15977101773,1.952700640450129e-21,1.9527000710294055e-21,-5.694207234576433e-28,3.248684239353942e-08,3.2486835539937965e-08,-6.8536014580623136e-15,1.385412480061455e-07,1.3853814004361894e-07,-3.1079625265723236e-12,1.359778129675999e-07,1.359783700025213e-07,5.570349214037508e-13,1.385412480061455e-07,1.3853814004361894e-07,-3.1079625265723236e-12,1.359778129675999e-07,1.359783700025213e-07,5.570349214037508e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086848153246532e-08,1.608684129964508e-08,-6.853601451444869e-15,-0.0008451565526963467,-0.0008454170572866904,-2.605045903436576e-07,0.017364607498035728,0.017364607498035728,0.0,3.6322732149664487e-13,3.6322485534387657e-13,-2.466152768301574e-18
968,2,12,0.17500000000000004,5383.983925363431,5383.98431486201,0.000389498579352221,1,19060.884675763547,19060.884675763547,44401.820432797074,6928270.9491552245,6933898.176877577,5627.227722352371,23577790.933556117,23569569.11104072,-8221.822515398264,1.9527006890334854e-21,1.9527001167907566e-21,-5.722427287960013e-28,3.248680850998491e-08,3.248680168663541e-08,-6.823349497680114e-15,1.3854050711993437e-07,1.3853739213114165e-07,-3.1149887927188335e-12,1.359782563484226e-07,1.359788108065525e-07,5.544581298906098e-13,1.3854050711993437e-07,1.3853739213114165e-07,-3.1149887927188335e-12,1.359782563484226e-07,1.359788108065525e-07,5.544581298906098e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086814269692022e-08,1.6086807446342528e-08,-6.8233494943713915e-15,-0.0008452962689351473,-0.0008455565229907869,-2.6025405563956383e-07,0.01736655006515711,0.01736655006515711,0.0,3.6322710392646865e-13,3.632246396357673e-13,-2.4642907013380315e-18
969,2,12,0.17625000000000005,5384.6517123549365,5384.652101853516,0.000389498579352221,1,18055.004294991493,18055.004294991493,42950.88237694651,6935923.043715237,6941370.156298691,5447.112583454698,23574709.8909704,23566418.23727705,-8291.653693351895,1.9527007347797363e-21,1.9527001593537493e-21,-5.754259870582541e-28,3.248677465687072e-08,3.248676785291905e-08,-6.803951668946937e-15,1.3853975898774634e-07,1.385366414099672e-07,-3.1175777791506046e-12,1.359786971481423e-07,1.3597924991227773e-07,5.527641354380364e-13,1.3853975898774634e-07,1.385366414099672e-07,-3.1175777791506046e-12,1.359786971481423e-07,1.3597924991227773e-07,5.527641354380364e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.608678041657783e-08,1.6086773612626165e-08,-6.803951665638215e-15,-0.0008454357330403006,-0.0008456957014073563,-2.5996836705566295e-07,0.017368492632278493,0.017368492632278493,0.0,3.6322688764501725e-13,3.632244252158469e-13,-2.4624291703455205e-18
970,2,12,0.17750000000000005,5385.367727407796,5385.368116906376,0.000389498579352221,1,16596.029701441526,16596.029701441526,41249.634838722646,6943392.987722792,6948739.911378211,5346.92365541961,23571558.632766485,23563229.76572857,-8328.867037914693,1.9527007773307947e-21,1.9527001984735095e-21,-5.788572851609597e-28,3.2486740823309535e-08,3.248673403342263e-08,-6.789886905233461e-15,1.38539008050001e-07,1.3853588993942046e-07,-3.1181105805562403e-12,1.3597913625097525e-07,1.3597968775479795e-07,5.515038227014901e-13,1.38539008050001e-07,1.3853588993942046e-07,-3.1181105805562403e-12,1.3597913625097525e-07,1.3597968775479795e-07,5.515038227014901e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086746583016648e-08,1.6086739793129742e-08,-6.789886905233461e-15,-0.0008455749099232079,-0.0008458345711235271,-2.596612003191723e-07,0.017370435199399875,0.017370435199399875,0.0,3.63226672647547e-13,3.632242120723212e-13,-2.4605752257967806e-18
971,2,12,0.17875000000000005,5386.151219618068,5386.151609116647,0.0003894985784427263,1,14887.141805306077,14887.141805306077,39390.49028174579,6950760.760230132,6956042.857555232,5282.097325099632,23568369.831593525,23560022.04427667,-8347.787316855043,1.9527008164382967e-21,1.952700233952399e-21,-5.824858977957334e-28,3.248670700395521e-08,3.2486700225373645e-08,-6.778581563103903e-15,1.3853825636452176e-07,1.38535138825291e-07,-3.1175392307605844e-12,1.3597957409133624e-07,1.3598012455933625e-07,5.504680000069271e-13,1.3853825636452176e-07,1.38535138825291e-07,-3.1175392307605844e-12,1.3597957409133624e-07,1.3598012455933625e-07,5.504680000069271e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086712763662318e-08,1.6086705985080758e-08,-6.7785815597951805e-15,-0.0008457137780581991,-0.0008459731168841689,-2.593388259697349e-07,0.017372377766521258,0.017372377766521258,0.0,3.632264589236972e-13,3.6322400019128963e-13,-2.4587324075441963e-18
972,2,12,0.18000000000000005,5387.0270065206105,5387.02739601919,0.000389498579352221,1,13020.520127885044,13020.520127885044,37420.05687455088,6958061.740785202,6963296.542577011,5234.801791808568,23565161.811532676,23556805.484139387,-8356.327393289655,1.9527008519046935e-21,1.9527002656453106e-21,-5.8625938286820065e-28,3.248667319604049e-08,3.248666642731924e-08,-6.7687212525649156e-15,1.3853750503658224e-07,1.3853438872015754e-07,-3.116316424695882e-12,1.3598001089408786e-07,1.3598056044399376e-07,5.495499058923074e-13,1.3853750503658224e-07,1.3853438872015754e-07,-3.116316424695882e-12,1.3598001089408786e-07,1.3598056044399376e-07,5.495499058923074e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086678955747605e-08,1.608667218702635e-08,-6.768721255873638e-15,-0.0008458523222021341,-0.0008461113281736932,-2.5900597155903426e-07,0.017374320333642636,0.017374320333642636,0.0,3.6322624646070895e-13,3.632237895580069e-13,-2.456902702053123e-18
973,2,12,0.18125000000000005,5388.032085366157,5388.032474864736,0.000389498579352221,1,11042.658477045596,11042.658477045596,35363.84079963714,6965313.465643836,6970510.38818383,5196.922539994121,23561944.970709253,23553586.079070896,-8358.891638357192,1.9527008835849734e-21,1.9527002934525875e-21,-5.9013238585664585e-28,3.2486639398115344e-08,3.2486632638498154e-08,-6.759617190246594e-15,1.3853675471857257e-07,1.3853364003497953e-07,-3.114683593036592e-12,1.359804467771448e-07,1.359809954707694e-07,5.486936246158185e-13,1.3853675471857257e-07,1.3853364003497953e-07,-3.114683593036592e-12,1.359804467771448e-07,1.359809954707694e-07,5.486936246158185e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086645157822457e-08,1.6086638398205264e-08,-6.759617193555316e-15,-0.0008459905318503047,-0.0008462491980454345,-2.586661951298197e-07,0.017376262900764022,0.017376262900764022,0.0,3.6322603524453645e-13,3.632235801572628e-13,-2.455087273657013e-18
974,2,12,0.18250000000000005,5389.228768425577,5389.229157924156,0.000389498579352221,1,8979.002879828215,8979.002879828215,33237.0043033883,6972525.353138465,6977689.753336641,5164.400198175572,23558725.295689516,23550367.33886717,-8357.956822346896,1.9527009113795655e-21,1.9527003173106624e-21,-5.940689031558547e-28,3.248660560942005e-08,3.248659885851665e-08,-6.750903398358719e-15,1.3853600582138432e-07,1.3853289304083397e-07,-3.1127805503497103e-12,1.3598088180240786e-07,1.3598142967186778e-07,5.478694599170137e-13,1.3853600582138432e-07,1.3853289304083397e-07,-3.1127805503497103e-12,1.3598088180240786e-07,1.3598142967186778e-07,5.478694599170137e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.608661136912716e-08,1.608660461822377e-08,-6.750903391741274e-15,-0.0008461284000611524,-0.0008463867221877308,-2.5832212657839193e-07,0.0173782054678854,0.0173782054678854,0.0,3.63225825260422e-13,3.6322337197359334e-13,-2.453286828670367e-18
975,2,12,0.18375000000000005,5390.738446016367,5390.738835514946,0.000389498579352221,1,6844.6816669255495,6844.6816669255495,31049.321296148002,6979702.761692158,6984837.8216129895,5135.059920831583,23555506.292283088,23547151.349942375,-8354.942340712994,1.9527009352249683e-21,1.9527003371833536e-21,-5.980416147724813e-28,3.2486571829561725e-08,3.248656508717801e-08,-6.742383715982109e-15,1.3853525861607448e-07,1.3853214792268735e-07,-3.110693387131702e-12,1.3598131600202956e-07,1.359818630635339e-07,5.470615043318552e-13,1.3853525861607448e-07,1.3853214792268735e-07,-3.110693387131702e-12,1.3598131600202956e-07,1.359818630635339e-07,5.470615043318552e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086577589268835e-08,1.608657084688512e-08,-6.742383715982109e-15,-0.0008462659225283442,-0.0008465238982100498,-2.5797568170560226e-07,0.017380148035006787,0.017380148035006787,0.0,3.6322561649320613e-13,3.6322316499140197e-13,-2.451501804159991e-18
976,2,12,0.18500000000000005,5392.85719866226,5392.857588160839,0.000389498579352221,1,4649.4482207372785,4649.4482207372785,28807.565628111362,6986848.875360346,6991956.550678795,5107.675318448804,23552290.044646256,23543939.365794674,-8350.67885158211,1.9527009550850496e-21,1.9527003530547955e-21,-6.020302540554428e-28,3.248653805834413e-08,3.248653132439103e-08,-6.733953097796413e-15,1.385345132876091e-07,1.38531404809896e-07,-3.108477713107258e-12,1.3598174939222723e-07,1.359822956534657e-07,5.462612384558989e-13,1.385345132876091e-07,1.38531404809896e-07,-3.108477713107258e-12,1.3598174939222723e-07,1.359822956534657e-07,5.462612384558989e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.608654381805124e-08,1.6086537084098144e-08,-6.733953094487691e-15,-0.0008464030968653447,-0.0008466607251131908,-2.5762824784614224e-07,0.017382090602128166,0.017382090602128166,0.0,3.6322540892750315e-13,3.6322295919503317e-13,-2.449732469979424e-18
977,2,12,0.18625000000000005,5396.724207991654,5396.7245974902335,0.000389498579352221,1,2400.062976948917,2400.062976948917,26516.727355249226,6993965.652592932,6999047.17987938,5081.527286448516,23549077.804980945,23540732.14290792,-8345.662073023617,1.9527009709439828e-21,1.9527003649240208e-21,-6.060199620038286e-28,3.2486504295676364e-08,3.2486497570120374e-08,-6.7255559903516934e-15,1.3853376996535156e-07,1.3853066379448417e-07,-3.106170867394517e-12,1.3598218198068416e-07,1.3598272744484595e-07,5.45464161791338e-13,1.3853376996535156e-07,1.3853066379448417e-07,-3.106170867394517e-12,1.3598218198068416e-07,1.3598272744484595e-07,5.45464161791338e-13,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086510055383477e-08,1.608650332982749e-08,-6.725555987042971e-15,-0.0008465399220760617,-0.0008467972029058135,-2.572808297518492e-07,0.01738403316924955,0.01738403316924955,0.0,3.6322520254780637e-13,3.6322275456881666e-13,-2.4479789897068634e-18
978,2,12,0.18750000000000006,5481.440209578369,5481.440988575527,0.0007789971577949473,2,101.5066939368844,101.5066939368844,59975.20935855806,7001054.333550634,7025286.809696612,24232.476145978086,23545870.329022586,23532069.011510663,-13801.317511923611,1.9527009828008253e-21,1.9526996943734623e-21,-1.28842736304895e-27,3.248647054152325e-08,3.248645639834266e-08,-1.4143180594364648e-14,1.385330287413354e-07,1.3852710372902652e-07,-5.9250123088704705e-12,1.3598261377057576e-07,1.3598376031246753e-07,1.146541891764578e-12,1.385330287413354e-07,1.3852710372902652e-07,-5.9250123088704705e-12,1.3598261377057576e-07,1.3598376031246753e-07,1.146541891764578e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086476301230366e-08,1.6086462158049774e-08,-1.4143180591055925e-14,-0.000846676398169599,-0.000847185001269235,-5.086030996359625e-07,0.01738597573637093,0.01738597573637093,0.0,3.632249973385523e-13,3.6322011043502257e-13,-4.886903529717625e-18
979,2,12,0.19000000000000006,5482.936478671096,5482.9372576682545,0.000778997158704442,2,10165.320304073393,10165.320304073393,57610.97213435918,7028956.677884446,7040174.982422546,11218.304538099095,23542295.470084384,23526192.35225395,-16103.117830432951,1.9527009307886677e-21,1.952699662041642e-21,-1.2687470256027374e-27,3.248640237204516e-08,3.24863888073177e-08,-1.3564727461299032e-14,1.3853182923621094e-07,1.385257154565274e-07,-6.113779683550867e-12,1.3598353021595933e-07,1.3598462947727335e-07,1.0992613140214205e-12,1.3853182923621094e-07,1.385257154565274e-07,-6.113779683550867e-12,1.3598353021595933e-07,1.3598462947727335e-07,1.0992613140214205e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.6086408131752273e-08,1.6086394567024808e-08,-1.3564727464607754e-14,-0.0008469434212794447,-0.0008474531295108445,-5.097082313998413e-07,0.017389860870613696,0.017389860870613696,0.0,3.6322459211602064e-13,3.6321971142693826e-13,-4.8806890823749725e-18
980,2,12,0.19250000000000006,5484.739992046855,5484.740771044014,0.000778997158704442,2,7752.019330583513,7752.019330583513,52941.76740846038,7043835.467835115,7054114.834879673,10279.367044557817,23536416.337762043,23519948.50291264,-16467.83484940231,1.9527008984279597e-21,1.952699620586823e-21,-1.2778411366493994e-27,3.248633478186474e-08,3.24863213139383e-08,-1.3467926438356777e-14,1.3853044013244206e-07,1.3852430627729236e-07,-6.133855149706215e-12,1.3598439935203592e-07,1.359854903107946e-07,1.0909587586940807e-12,1.3853044013244206e-07,1.3852430627729236e-07,-6.133855149706215e-12,1.3598439935203592e-07,1.359854903107946e-07,1.0909587586940807e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.608634054157185e-08,1.6086327073645416e-08,-1.3467926435048054e-14,-0.0008472115442790251,-0.0008477204050572062,-5.088607781811305e-07,0.01739374600485646,0.01739374600485646,0.0,3.632241909336749e-13,3.6321931672046314e-13,-4.874213211778988e-18
981,2,12,0.19500000000000006,5488.362708808775,5488.363487805934,0.000778997158704442,2,3044.125582277775,3044.125582277775,47619.79865415394,7057768.091882933,7067757.171438116,9989.079555182718,23530171.07696729,23513603.677788183,-16567.39917910844,1.9527008569377882e-21,1.9526995675142413e-21,-1.2894235469272606e-27,3.248626728907309e-08,3.2486253874561884e-08,-1.3414511203979051e-14,1.3852903015519784e-07,1.385228934799863e-07,-6.136675211543497e-12,1.3598526017291352e-07,1.3598634634748655e-07,1.0861745730359039e-12,1.3852903015519784e-07,1.385228934799863e-07,-6.136675211543497e-12,1.3598526017291352e-07,1.3598634634748655e-07,1.0861745730359039e-12,-1.6399994240292887e-08,-1.6399994240292887e-08,0.0,1.60862730487802e-08,1.6086259634269e-08,-1.3414511200670328e-14,-0.0008474788137773359,-0.0008479866208332965,-5.078070559605408e-07,0.017397631139099225,0.017397631139099225,0.0,3.6322379399581366e-13,3.6321892621407877e-13,-4.867781734892114e-18
