Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta0_deg,mean_curvature0_per_um,design_id,x,free_energy_J,dF_dx_J,minus_dF_dx_J,zeta_J_s,xdot_per_s,flux_closure_relative,r_TJ_nm,r_TJ_over_W,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,sigma_GB_MPa,sigma_kappa_MPa,sigma_TJ_MPa,Gamma_per_contact_s,G_fit_eV,G_root_eV,elapsed_s,cumulative_scaled_hazard,survival,event_probability,hazard_amplification,dlnGamma_dx_site,dlnGamma_dx_barrier,dlnGamma_dx_total
80.0,0.85,20.0,0.8,170.0,0.0,Ro80_q0.85_L20W_r0.80_th170_km+0,0.15,2.10672344262799e-13,3.841948559073205e-14,-3.841948559073205e-14,2.2037150623525507e-11,-0.0017433962424215485,4.3787210761591806e-07,46.61845128272711,11.654612820681775,0.05847120721327583,0.05847120721327583,168.34148110866863,168.34148110866863,63.96096390541082,-0.05847120721327583,64.0194351126241,0.07520932386899108,4.899819072880643,5.880169801159658,nan,nan,nan,nan,1.0262894429185663,-1.2115673371096491,1.4530439041304248,0.2414765670207757
80.0,0.85,20.0,0.8,170.0,0.0,Ro80_q0.85_L20W_r0.80_th170_km+0,0.2,2.1260528033990598e-13,3.884337263587108e-14,-3.884337263587108e-14,2.306063532959324e-11,-0.0016844016689351214,5.377256769986971e-07,43.71788344983474,10.929470862458682,0.0943314092439054,0.0943314092439054,167.57383227820654,167.57383227820654,68.12440636493041,-0.0943314092439054,68.21873777417431,0.07623214060276962,4.887557565214318,5.8679082934933335,nan,nan,nan,nan,1.0402465690023728,-1.3579991583529534,1.6568408137643473,0.29884165541139396
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.0,2.0583280064115466e-13,3.6078750689003554e-14,-3.6078750689003554e-14,1.9865350379462766e-11,-0.0018161648297078392,2.2710071686997117e-07,54.400000000000006,13.6,5.000000000000001,5.000000000000001,170.0,170.0,49.937207615353614,-5.000000000000001,54.937207615353614,0.06577468422303501,4.9453039228010045,5.92565465108002,nan,nan,nan,nan,1.0,-0.885223937449922,0.9735079980482624,0.08828406059834037
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.01,2.061948889491789e-13,3.6337601805188725e-14,-3.6337601805188725e-14,2.0009213074608132e-11,-0.001816043523035969,3.475144062499929e-07,53.91618186283842,13.479045465709605,5.04636120969226,5.04636120969226,169.91072575464455,169.91072575464455,50.380031835842,-5.04636120969226,55.426393045534255,0.06583434757861169,4.943752027310198,5.924102755589213,nan,nan,nan,nan,1.0009070869177321,-0.9014762453925584,0.9945273373955388,0.09305109200298034
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.02,2.0655951873082054e-13,3.658667213288246e-14,-3.658667213288246e-14,2.015635957544666e-11,-0.0018151428583091107,4.627201112434153e-07,53.42798268073888,13.35699567018472,5.094034279872149,5.094034279872149,169.8190170286441,169.8190170286441,50.834849096983966,-5.094034279872149,55.92888337685611,0.06589720631968393,4.942166982193097,5.922517710472112,nan,nan,nan,nan,1.001862754615947,-0.9182449173919522,1.0162670438123769,0.09802212642042463
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.05,2.076676423460577e-13,3.727264994398206e-14,-3.727264994398206e-14,2.0617360788305612e-11,-0.0018078283795238963,7.761925023113203e-07,51.93585787616619,12.983964469041547,5.2455761768156135,5.2455761768156135,169.52811914544017,169.52811914544017,52.276955933995794,-5.2455761768156135,57.52253211081141,0.0661066659597913,4.937199315982368,5.917550044261383,nan,nan,nan,nan,1.0050472570211144,-0.9733238230346011,1.0881741192989125,0.11485029626431142
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.1,2.0955567101104155e-13,3.8202885156603684e-14,-3.8202885156603684e-14,2.1455945168531792e-11,-0.0017805267890334503,1.180427066786656e-06,49.348826396041744,12.337206599010436,5.531212467821557,5.531212467821557,168.98244152644955,168.98244152644955,54.97974026950664,-5.531212467821557,60.510952737328196,0.06653762459080195,4.928116245317038,5.908466973596053,nan,nan,nan,nan,1.0115993011107418,-1.0801304177267355,1.2292231401344225,0.149092722407687
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.15,2.1148317165183911e-13,3.8847390849722025e-14,-3.8847390849722025e-14,2.239387330860174e-11,-0.001734732992117103,1.419816619357724e-06,46.61845128272711,11.654612820681775,5.869107046041515,5.869107046041515,168.34148110866863,168.34148110866863,58.15032806658258,-5.869107046041515,64.0194351126241,0.06709965219670742,4.9178132225112465,5.898163950790262,nan,nan,nan,nan,1.020144041576537,-1.2115673371096491,1.405455828175036,0.19388849106538686
80.0,0.85,20.0,0.8,170.0,5.0,Ro80_q0.85_L20W_r0.80_th170_km+5,0.2,2.1343513615032318e-13,3.9175049998642716e-14,-3.9175049998642716e-14,2.344938489131514e-11,-0.0016706216465896225,1.4764928887372554e-06,43.71788344983474,10.929470862458682,6.2773671417932455,6.2773671417932455,167.57383227820654,167.57383227820654,61.94137063238107,-6.2773671417932455,68.21873777417431,0.0678403004375673,4.905950783925255,5.886301512204271,nan,nan,nan,nan,1.0314044261699227,-1.3579991583529534,1.603213046767678,0.24521388841472458
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.0,1.8843606038424817e-13,1.0344796164525944e-14,-1.0344796164525944e-14,1.6403099358293982e-11,-0.0006306610682873937,4.2535178657377826e-06,68.0,17.0,-4.999999999999999,-4.999999999999999,140.0,140.0,46.4570273876136,4.999999999999999,41.4570273876136,0.07594970571112886,4.957811474845473,5.938162203124488,nan,nan,nan,nan,1.0,-0.5666168791444477,0.48373701562604765,-0.08287986351840004
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.01,1.8854164449323785e-13,1.0771980365521914e-14,-1.0771980365521914e-14,1.6438572396829985e-11,-0.0006552868525005968,4.342232508114059e-06,67.61356865797477,16.903392164493688,-4.999879797471191,-4.999879797471191,139.78965225044496,139.78965225044496,46.66591964890647,4.999879797471191,41.66603985143527,0.07588624042094662,4.957044522536205,5.937395250815221,nan,nan,nan,nan,0.9991643774049155,-0.573187616092639,0.4888730951577145,-0.08431452093492453
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.02,1.886514915633783e-13,1.1197031934702738e-14,-1.1197031934702738e-14,1.647597783267017e-11,-0.0006795974143944389,4.413566665753292e-06,67.22491601581466,16.806229003953664,-4.999366815189677,-4.999366815189677,139.57594587293107,139.57594587293107,46.877612658281436,4.999366815189677,41.87824584309176,0.07582174037376947,4.956269470109505,5.93662019838852,nan,nan,nan,nan,0.9983151305701421,-0.5798883732969529,0.4940917605156301,-0.08579661278132278
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.05,1.8900633807684122e-13,1.2455076429698019e-14,-1.2455076429698019e-14,1.659960442111139e-11,-0.0007503236892716336,4.53078630481335e-06,66.04523702231171,16.511309255577928,-4.99526289595033,-4.99526289595033,138.91375274463905,138.91375274463905,47.53012458403104,4.99526289595033,42.53486168808071,0.0756216287449838,4.953894149170267,5.934244877449283,nan,nan,nan,nan,0.9956803392050934,-0.6011487954105448,0.5104726947652978,-0.090676100645247
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.1,1.8968021833585192e-13,1.448496544387012e-14,-1.448496544387012e-14,1.6843968129215098e-11,-0.0008599497061946232,4.445573965043938e-06,64.03082590960908,16.00770647740227,-4.978438641837176,-4.978438641837176,137.7337557154031,137.7337557154031,48.67982410655009,4.978438641837176,43.701385464712914,0.075263335098622,4.949758034577581,5.930108762856596,nan,nan,nan,nan,0.990962827227831,-0.6399700058926499,0.5398347148611151,-0.10013529103153473
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.15,1.9045313311492284e-13,1.6412626070490834e-14,-1.6412626070490834e-14,1.7137103018136807e-11,-0.0009577246546934314,4.075046759356556e-06,61.950948338181234,15.487737084545307,-4.9459765637838204,-4.9459765637838204,136.44566993297832,136.44566993297832,49.91544603786114,4.9459765637838204,44.96946947407732,0.0748681680607919,4.945380409150608,5.925731137429623,nan,nan,nan,nan,0.9857598177608412,-0.6837946855769417,0.5721180454225419,-0.11167664015439982
80.0,0.85,20.0,1.0,140.0,-5.0,Ro80_q0.85_L20W_r1.00_th140_km-5,0.2,1.9131939204847738e-13,1.8214814061082566e-14,-1.8214814061082566e-14,1.7480556284429878e-11,-0.001042004256884359,3.4827748246434105e-06,59.798773677503895,14.949693419375974,-4.893148441900251,-4.893148441900251,135.03187786193877,135.03187786193877,51.247909455897236,4.893148441900251,46.354761013996985,0.0744274953352977,4.940735153749073,5.9210858820280885,nan,nan,nan,nan,0.9799576527442936,-0.7305158103910117,0.6060575245872997,-0.12445828580371199
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.0,1.8838059028120365e-13,1.1563903346048805e-14,-1.1563903346048805e-14,1.6502757146133233e-11,-0.0007007255359604166,4.144743051248956e-06,68.0,17.0,1.9319575875751473e-16,1.9319575875751473e-16,140.0,140.0,41.4570273876136,-1.9319575875751473e-16,41.4570273876136,0.06731330663469959,4.976849202733446,5.957199931012461,nan,nan,nan,nan,1.0,-0.5666168791444477,0.47320968688018183,-0.09340719226426586
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.01,1.8849838443485554e-13,1.1994978356704137e-14,-1.1994978356704137e-14,1.6542233681876724e-11,-0.0007251123752317408,4.148948759835152e-06,67.61356865797477,16.903392164493688,0.018599023137153413,0.018599023137153413,139.78965225044496,139.78965225044496,41.64744082829812,-0.018599023137153413,41.66603985143527,0.0672499922878197,4.976098819852177,5.956449548131192,nan,nan,nan,nan,0.9990594081609526,-0.573187616092639,0.4783879137303302,-0.09479970236230884
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.02,1.886204791800177e-13,1.2423502472657082e-14,-1.2423502472657082e-14,1.6583659206591746e-11,-0.0007491412068887024,4.138075946985542e-06,67.22491601581466,16.806229003953664,0.037769297040275256,0.037769297040275256,139.57594587293107,139.57594587293107,41.840476546051484,-0.037769297040275256,41.87824584309176,0.06718580191830772,4.975340270382885,5.9556909986619,nan,nan,nan,nan,0.9981058022140583,-0.5798883732969529,0.4836528837166725,-0.09623548958028039
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.05,1.89012258096366e-13,1.3689970585956597e-14,-1.3689970585956597e-14,1.6719434607720327e-11,-0.0008188058332806989,4.022543234126895e-06,66.04523702231171,16.511309255577928,0.09893467674647843,0.09893467674647843,138.91375274463905,138.91375274463905,42.43592701133423,-0.09893467674647843,42.53486168808071,0.0669876531888638,4.973013980814377,5.9533647090933925,nan,nan,nan,nan,0.9951621237743813,-0.6011487954105448,0.5002113269504775,-0.10093746846006724
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.1,1.8974808397332162e-13,1.572599979554192e-14,-1.572599979554192e-14,1.6984405962371592e-11,-0.0009259081436455516,3.5911322500639287e-06,64.03082590960908,16.00770647740227,0.21459968336953106,0.21459968336953106,137.7337557154031,137.7337557154031,43.486785781343386,-0.21459968336953106,43.701385464712914,0.06663663488713716,4.968957444182683,5.9493081724616985,nan,nan,nan,nan,0.989947429692696,-0.6399700058926499,0.5299907264073909,-0.10997927948525899
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.15,1.905829585461257e-13,1.7648093327254225e-14,-1.7648093327254225e-14,1.729868912353703e-11,-0.001020198305271686,2.9205309389620224e-06,61.950948338181234,15.487737084545307,0.3507421914220395,0.3507421914220395,136.44566993297832,136.44566993297832,44.61872728265528,-0.3507421914220395,44.96946947407732,0.06625496422103953,4.964655490459372,5.945006218738388,nan,nan,nan,nan,0.984277367038236,-0.6837946855769417,0.5628884334294071,-0.12090625214753459
80.0,0.85,20.0,1.0,140.0,0.0,Ro80_q0.85_L20W_r1.00_th140_km+0,0.2,1.915106005713507e-13,1.9432713388011056e-14,-1.9432713388011056e-14,1.766391257462228e-11,-0.0011001364112235253,2.0677883507162183e-06,59.798773677503895,14.949693419375974,0.5122199563204748,0.5122199563204748,135.03187786193877,135.03187786193877,45.84254105767651,-0.5122199563204748,46.354761013996985,0.06583580731775143,4.96008012368001,5.940430851959025,nan,nan,nan,nan,0.978050412454608,-0.7305158103910117,0.5975612937261303,-0.13295451666488134
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.0,1.884542177121994e-13,1.2841290081880005e-14,-1.2841290081880005e-14,1.662742079767071e-11,-0.0007722959705018656,3.941926134139483e-06,68.0,17.0,5.000000000000001,5.000000000000001,140.0,140.0,36.4570273876136,-5.000000000000001,41.4570273876136,0.05910108753328053,4.9973686482278525,5.977719376506868,nan,nan,nan,nan,1.0,-0.5666168791444477,0.46246319184456297,-0.10415368729988472
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.01,1.8858479815803913e-13,1.3274650298884425e-14,-1.3274650298884425e-14,1.6671111659526118e-11,-0.0007962666539576018,3.873253822710862e-06,67.61356865797477,16.903392164493688,5.0370778437454975,5.0370778437454975,139.78965225044496,139.78965225044496,36.62896200768977,-5.0370778437454975,41.66603985143527,0.059039171044807146,4.996635164258227,5.976985892537242,nan,nan,nan,nan,0.9989523629588285,-0.573187616092639,0.4677040641051917,-0.1054835519874473
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.02,1.8871969956452412e-13,1.3705057755246446e-14,-1.3705057755246446e-14,1.6716772450784466e-11,-0.0008198387455231115,3.7916983067095134e-06,67.22491601581466,16.806229003953664,5.074905409270228,5.074905409270228,139.57594587293107,139.57594587293107,36.80334043382153,-5.074905409270228,41.87824584309176,0.058976535109010554,4.995893414902425,5.97624414318144,nan,nan,nan,nan,0.9978925527520989,-0.5798883732969529,0.4730366725608519,-0.10685170073610095
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.05,1.8914997627231964e-13,1.4974311186202736e-14,-1.4974311186202736e-14,1.6865364046558046e-11,-0.0008878735819081685,3.4772291838697783e-06,66.04523702231171,16.511309255577928,5.193132249443287,5.193132249443287,138.91375274463905,138.91375274463905,37.34172943863743,-5.193132249443287,42.53486168808071,0.058784064971061624,4.993616838390732,5.973967566669748,nan,nan,nan,nan,0.9946359267578556,-0.6011487954105448,0.4898442544026125,-0.1113045410079323
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.1,1.8994994273486108e-13,1.7005227533302365e-14,-1.7005227533302365e-14,1.7152113858511673e-11,-0.0009914362552382186,2.7530115173192784e-06,64.03082590960908,16.00770647740227,5.407638008576238,5.407638008576238,137.7337557154031,137.7337557154031,38.29374745613668,-5.407638008576238,43.701385464712914,0.058446413231864995,4.989640208908454,5.969990937187469,nan,nan,nan,nan,0.9889228044907485,-0.6399700058926499,0.5201837298891974,-0.11978627600345249
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.15,1.908483940109818e-13,1.8909733520940447e-14,-1.8909733520940447e-14,1.7488771214915366e-11,-0.0010812499796905805,1.8325319867564178e-06,61.950948338181234,15.487737084545307,5.647460946627898,5.647460946627898,136.44566993297832,136.44566993297832,39.32200852744942,-5.647460946627898,44.96946947407732,0.05808411314855766,4.985413014300107,5.965763742579123,nan,nan,nan,nan,0.9827926282380134,-0.6837946855769417,0.5538749374674126,-0.1299197481095291
80.0,0.85,20.0,1.0,140.0,5.0,Ro80_q0.85_L20W_r1.00_th140_km+5,0.2,1.918384115036323e-13,2.066394077236873e-14,-2.066394077236873e-14,1.78770353911221e-11,-0.0011558930393252246,7.684828762757102e-07,59.798773677503895,14.949693419375974,5.9175883545412,5.9175883545412,135.03187786193877,135.03187786193877,40.43717265945579,-5.9175883545412,46.354761013996985,0.05769199023728398,4.980905040362993,5.961255768642008,nan,nan,nan,nan,0.9761578448923962,-0.7305158103910117,0.5894819511964897,-0.14103385919452194
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.0,1.8858415276447387e-13,9.985719709927139e-15,-9.985719709927139e-15,1.621377646038592e-11,-0.0006158787087218457,5.1435694570048576e-06,68.0,17.0,-29.999999999999996,-30.000000000000004,160.0,160.0,73.44740086818564,30.0,43.447400868185646,0.13040192799230577,4.872561254270434,5.8529119825494496,nan,nan,nan,nan,1.0,-0.5666168791444477,0.6774097371162497,0.11079285797180205
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.01,1.8868607720596501e-13,1.0399127064845117e-14,-1.0399127064845117e-14,1.6248385889713942e-11,-0.0006400098530050481,5.448601156818733e-06,67.61356865797477,16.903392164493688,-30.15078997229201,-30.150789972292017,159.88802068030958,159.88802068030958,73.83895550005717,30.150789972292014,43.68816552776516,0.13054782278741564,4.871486111917233,5.851836840196248,nan,nan,nan,nan,1.0011188085740457,-0.573187616092639,0.6860313929523727,0.11284377685973368
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.02,1.887921273784534e-13,1.0810364645852189e-14,-1.0810364645852189e-14,1.628490752558256e-11,-0.0006638272049669173,5.734192548797453e-06,67.22491601581466,16.806229003953664,-30.303852130618605,-30.303852130618612,159.77413897886242,159.77413897886242,74.23682980420573,30.30385213061861,43.93297767358712,0.13069656126384696,4.870397372339861,5.850748100618876,nan,nan,nan,nan,1.0022594241977663,-0.5798883732969529,0.6948246071725634,0.11493623387561058
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.05,1.891347402056489e-13,1.2025793418194803e-14,-1.2025793418194803e-14,1.6405758867323593e-11,-0.0007330226852320346,6.484224238536863e-06,66.04523702231171,16.511309255577928,-30.77725023973375,-30.777250239733757,159.42052354363545,159.42052354363545,75.47011941373816,30.777250239733753,44.692869174004414,0.13116058693691018,4.867046323483428,5.847397051762443,nan,nan,nan,nan,1.0058178506735667,-0.6011487954105448,0.7227299369643845,0.1215811415538397
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.1,1.8978533448019184e-13,1.3982308609024993e-14,-1.3982308609024993e-14,1.6645053568899495e-11,-0.000840027852788067,7.427832223593305e-06,64.03082590960908,16.00770647740227,-31.617408537531702,-31.61740853753171,158.78756591467726,158.78756591467726,77.66938596708104,31.617408537531706,46.05197742954933,0.131998225184829,4.861157215398272,5.841507943677287,nan,nan,nan,nan,1.0122413618962554,-0.6399700058926499,0.7736861808369326,0.13371617494428278
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.15,1.905312578072621e-13,1.58355436499346e-14,-1.58355436499346e-14,1.6932545222607446e-11,-0.0009352134272638359,8.066161967139011e-06,61.950948338181234,15.487737084545307,-32.52928100632799,-32.529281006328,158.09235867376492,158.09235867376492,80.07241050379649,32.52928100632799,47.543129497468485,0.13292619434171168,4.854844509077802,5.835195237356817,nan,nan,nan,nan,1.019357584571563,-0.6837946855769417,0.8311786749511043,0.14738398937416264
80.0,0.85,20.0,1.0,160.0,-30.0,Ro80_q0.85_L20W_r1.00_th160_km-30,0.2,1.9136681132376176e-13,1.7564015007265494e-14,-1.7564015007265494e-14,1.7269804287899917e-11,-0.0010170361351212135,8.473694009754294e-06,59.798773677503895,14.949693419375974,-33.52345067238422,-33.52345067238423,157.32397872464398,157.32397872464398,82.71264250776345,33.52345067238423,49.18919183537922,0.13395807473239768,4.848048686151057,5.828399414430073,nan,nan,nan,nan,1.0272706607551212,-0.7305158103910117,0.8924450783860038,0.1619292679949922
80.0,0.85,20.0,1.0,160.0,-20.0,Ro80_q0.85_L20W_r1.00_th160_km-20,0.0,1.8832583137302253e-13,1.1997083027501356e-14,-1.1997083027501356e-14,1.6352408833403875e-11,-0.0007336584566669053,3.855447448723333e-06,68.0,17.0,-19.999999999999996,-19.999999999999996,160.0,160.0,63.44740086818564,19.999999999999996,43.447400868185646,0.10863295192486594,4.90136647996542,5.881717208244435,nan,nan,nan,nan,1.0,-0.5666168791444477,0.645265870607318,0.0786489914628703
